Brand,Name,Size,ItemID,UPC,Wholesale Price,Retail Price,Discount,Final Price,MAP Price,OnHand,Allocated,Qty Available,Weight,Length,Width,Height,Category,Subcategory,HasMAP,MAPFile,Prop65
FRANKINCENSE & MYRRH,"Neck, Shoulder & Knee Oil",2 OZ,424018,815439070018,12.60,20.99,0,12.60,15.11,48,16,32,0.20,1.5000,4.4000,4.4000,Homeopathy,,Y,https://www.palkoservices.com/map/Frankincense&amp;Myrrh.pdf,N
FRANKINCENSE & MYRRH,Neuropathy Rubbing Oil,2 OZ,424301,815439003016,17.69,29.49,0,17.69,21.23,29,50,0,0.20,1.5000,4.4000,4.4000,Homeopathy,,Y,https://www.palkoservices.com/map/Frankincense&amp;Myrrh.pdf,N
FRANKINCENSE & MYRRH,Sciatica Oil,2 OZ,424010,815439050010,13.79,22.99,0,13.79,16.55,2,42,0,0.20,4.4000,4.4000,1.5000,Homeopathy,,Y,https://www.palkoservices.com/map/Frankincense&amp;Myrrh.pdf,N
FUCHS TOOTHBRUSHES,Duo Plus Natural Med Toothbrush,10/CAS,95918C,079565009186,27.00,4.50,30,18.90,,2,0,2,0.50,3.8800,2.0000,7.3800,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Duo Plus Nylon Med Toothbrush,10/CAS,95922C,079565009223,26.10,4.35,30,18.27,,4,0,4,0.50,3.8800,2.0000,7.3800,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Junior Natural Med Toothbrush,10/CAS,95907C,079565009070,26.70,4.45,30,18.69,,6,0,6,0.50,3.8800,2.0000,5.5000,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Junior Nylon Medium Toothbrush,10/CAS,95920C,079565009209,24.60,4.10,30,17.22,,6,0,6,0.50,3.8800,2.0000,5.5000,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Pocket Nylon Soft Toothbrush,12/CAS,95910C,079565009100,35.64,4.95,30,24.95,,0,1,0,0.90,1.7500,9.7000,9.6200,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Record V Nat. Medium Toothbrush,10/CAS,95902C,079565009025,25.50,4.25,30,17.85,,30,0,30,0.50,3.8800,2.0000,7.3800,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Record V Nat. Soft Toothbrush,10/CAS,95901C,079565009018,25.50,4.25,30,17.85,,26,1,25,0.50,3.8100,1.9400,7.5600,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Record V Nylon Med Toothbrush,10/CAS,95905C,079565009056,22.50,3.75,30,15.75,,2,0,2,0.50,3.8800,2.0000,7.3800,Oral Care,,N,,N
FUCHS TOOTHBRUSHES,Record V Nylon Soft Toothbrush,10/CAS,95904C,079565009049,22.50,3.75,30,15.75,,12,0,12,0.50,3.8800,2.0000,7.3800,Oral Care,,N,,N
FUNKY FARMS,CBD Drink Packs 25mg Berry,24 PKT,696554CD,689770985542,60.00,4.99,0,60.00,4.99,17,1,16,0.72,2.5000,3.7450,4.5000,Supplements,,N,,N
FUNKY FARMS,CBD Drink Packs 25mg Citrus,24 PKT,696552CD,689770985528,60.00,4.99,0,60.00,4.99,22,0,22,0.72,2.5000,3.7500,4.5000,Supplements,,N,,N
FUNKY FARMS,CBD Gummies 50mg Grape,10/ 5CT,696297CD,745557462979,50.00,9.99,0,50.00,9.99,16,0,16,0.88,3.5000,5.0000,6.2500,Supplements,,N,,N
FUNKY FARMS,CBD Gummies 50mg Tropical Fruit,10/ 5CT,696295CD,745557462955,50.00,9.99,0,50.00,9.99,17,0,17,0.88,3.5000,5.0000,6.2500,Supplements,,N,,N
FUNKY FARMS,CBD Gummies 50Mmg Watermelon,10/ 5CT,696300CD,745557463006,50.00,9.99,0,50.00,9.99,15,0,15,0.88,3.5000,5.0000,6.2500,Supplements,,N,,N
FUNKY FARMS,MCT CBD 1000mg Lemon Limon,1 OZ,696282,745557462825,40.00,79.99,0,40.00,79.99,50,0,50,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 1000mg Orange Dream,1 OZ,696288,745557462887,40.00,79.99,0,40.00,79.99,0,0,0,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 1000MG Alaskan Ice,1 OZ,696285,745557462856,40.00,79.99,0,40.00,79.99,50,0,50,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 2000mg Alaskan Ice,1 OZ,696292,745557462924,60.00,119.99,0,60.00,119.99,47,0,47,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 2000mg Lemon Limon,1 OZ,696289,745557462894,60.00,119.99,0,60.00,119.99,50,0,50,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 2000mg Orange Dream,1 OZ,696293,745557462931,60.00,119.99,0,60.00,119.99,47,0,47,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 250mg Alaskan Ice,1 OZ,696283,745557462832,15.00,29.95,0,15.00,29.95,50,0,50,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 250mg Lemon Limon,1 OZ,696276,745557462764,15.00,29.95,0,15.00,29.95,50,0,50,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 250mg Orange Dream,1 OZ,696286,745557462863,15.00,29.99,0,15.00,29.99,46,0,46,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 500mg Alaskan Ice,1 OZ,696284,745557462849,25.00,49.99,0,25.00,49.99,0,6,0,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 500mg Orange Dream,1 OZ,696287,745557462870,25.00,49.99,0,25.00,49.99,42,3,39,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
FUNKY FARMS,MCT CBD 500MG Lemon Limon,1 OZ,696279,745557462795,25.00,49.99,0,25.00,49.99,45,0,45,0.09,3.5000,2.0000,2.0000,Supplements,,N,,N
GENIAL DAY,Bamboo Wet Wipes Unscented,10 PC,664705CD,10858388007053,20.90,3.49,0,20.90,2.62,8,0,8,1.10,6.5000,5.5000,3.0000,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Feminine Liner Anion Strip Absorbant,18 CT,664708,858388007087,3.59,5.99,0,3.59,4.49,24,1,23,0.15,3.0000,2.7500,2.7500,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Feminine Liners w/Anion Strip,24 CT,664602,856940006028,3.59,5.99,0,3.59,4.49,337,7,330,0.15,2.7500,2.5000,2.7500,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Heavy Postpartum Flow Pads,6 CT,664707,858388007070,3.59,5.99,0,3.59,4.49,33,0,33,0.20,5.2500,3.1000,1.7500,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Menstrual Cup Large,30 MM,664645,856940006455,22.79,37.99,0,22.79,28.49,9,0,9,0.19,4.0000,3.5000,2.0000,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Menstrual Cup Medium,25 MM,664644,856940006448,22.79,37.99,0,22.79,28.49,17,0,17,0.19,4.0000,3.5000,2.0000,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Menstrual Cup Small,17 MM,664709,858388007094,22.79,37.99,0,22.79,28.49,7,0,7,0.19,4.0000,3.5000,2.0000,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Purse Ready Packs,20/2 PC,664703,10858388007039,11.40,0.95,0,11.40,0.71,10,0,10,0.75,7.5000,4.2500,5.5000,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Super Absorbent Heavy Flow Pads,8 CT,664600,856940006004,3.59,5.99,0,3.59,4.49,214,24,190,0.20,4.0000,2.5000,3.0000,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GENIAL DAY,Super Absorbent Regular Flow Pads,10 CT,664601,856940006011,3.59,5.99,0,3.59,4.49,320,16,304,0.19,3.7500,2.7500,3.0000,Specialty,,Y,https://www.palkoservices.com/map/GenialDay.pdf,N
GINSENG PRODUCTS,Ginseng & Royal Jelly in a Honey Base,10 VIAL,FW200,799745281019,5.28,8.79,0,5.28,,15,5,10,0.67,9.0000,4.0000,1.0000,Supplements,,N,,N
GINSENG PRODUCTS,Ginseng & Royal Jelly in a Honey Base,30 VIAL,FW539,799745281026,13.19,21.99,0,13.19,,0,6,0,1.67,9.0000,4.0000,3.0000,Supplements,,N,,N
GINSENG PRODUCTS,Panax Ginseng with Alcohol 8000 mg,30 VIAL,FW205,799745302059,13.19,21.99,0,13.19,,38,0,38,1.67,9.0000,4.0000,3.0000,Supplements,,N,,N
GINSENG PRODUCTS,Panax Ginseng Alcohol Free,10 VIAL,FW100,799745281286,5.28,8.79,0,5.28,,43,14,29,0.67,9.0000,4.0000,1.0000,Supplements,,N,,N
GINSENG PRODUCTS,Red Panax Ginseng Alcohol free 6000 mg,30 VIAL,FW021,799745282023,13.19,21.99,0,13.19,,0,68,0,1.67,9.0000,4.0000,3.0000,Supplements,,N,,N
GRAB GREEN,Baby Bottle Gentle Bamboo Dish Soap,16 OZ,640706,856753007069,4.29,6.40,0,4.29,,4,1,3,0.40,7.1300,1.2500,4.3000,Household Products,,N,,N
GRAB GREEN,Baby Dreamy Rosewood Dryer Sheets,50 CT,640704,856753007045,5.13,7.65,0,5.13,,3,0,3,0.26,7.1300,1.2500,4.3000,Household Products,,N,,N
GRAB GREEN,Baby Dreamy Rosewood Laundry Pods,50 LD,640702,856753007021,11.87,17.72,0,11.87,,1,0,1,1.10,6.5000,2.5000,9.0000,Household Products,,N,,N
GRAB GREEN,Baby Lotion Calming Chamomile,8 OZ,640744,856753007441,7.43,11.09,0,7.43,,2,0,2,0.71,3.5000,2.0000,8.2500,Household Products,,N,,N
GRAB GREEN,Baby Lotion Dreamy Rosewood,8 OZ,640712,856753007120,7.43,11.09,0,7.43,,3,0,3,0.71,3.5000,2.0000,8.2500,Household Products,,N,,N
GRAB GREEN,Baby Shampoo & Wash Calm Chamomile,10 OZ,640743,856753007434,7.61,11.36,0,7.61,,12,0,12,0.56,2.0000,2.0000,7.0000,Household Products,,N,,N
GRAB GREEN,Baby Shampoo & Wash Dreamy Rosewood,10 OZ,640711,856753007113,7.61,11.36,0,7.61,,0,0,0,0.63,3.5000,2.0000,5.0000,Household Products,,N,,N
GRAB GREEN,Diaper Pail Odor Spray Wild Flowers,5 OZ,640708,856753007083,4.29,6.40,0,4.29,,3,0,3,1.10,2.5000,2.5000,8.5000,Household Products,,N,,N
GRAB GREEN,Frag Free All Purpose Cleaner,16 OZ,640268,899696002685,3.70,5.52,0,3.70,,1,0,1,1.13,2.7500,2.7500,8.5000,Household Products,,N,,N
GRAB GREEN,Frag Free Bleach Alternative,24 LD,640204,899696002043,4.91,7.33,0,4.91,,13,0,13,1.00,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Frag Free Bleach Alternative,60 LD,640264,899696002647,11.66,17.40,0,11.66,,6,0,6,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Frag Free Delicate Laundry Pods,24 LD,640205,899696002050,4.79,7.14,0,4.79,,9,6,3,0.63,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Fragranc Free Dishwasher Powder,80 LD,640319,854822003196,16.36,24.41,0,16.36,,2,0,2,3.19,9.5000,4.5000,10.0000,Household Products,,N,,N
GRAB GREEN,Fragrance Free Degreaser,16 OZ,640267,899696002678,4.73,7.06,0,4.73,,4,0,4,1.13,2.7500,2.7500,8.5000,Household Products,,N,,N
GRAB GREEN,Fragrance Free Dishwasher Pods,24 LD,640266,899696002661,6.43,9.59,0,6.43,,6,0,6,1.00,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Fragrance Free Dishwasher Pods,60 LD,640253,899696002531,14.53,21.68,0,14.53,,8,0,8,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Fragrance Free Hand Soap,12 OZ,640245,899696002456,3.76,5.61,0,3.76,,14,0,14,0.86,2.5000,2.5000,6.5000,HABA,,N,,N
GRAB GREEN,Fragrance Free Laundry Pods,24 LD,640201,899696002012,6.43,9.59,0,6.43,,14,1,13,1.00,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Fragrance Free Laundry Pods,60 LD,640250,899696002500,14.53,21.68,0,14.53,,8,3,5,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Fragrance Free Laundry Powder,100 LD,640317,854822003172,16.67,24.86,0,16.67,,2,1,1,4.00,9.5000,4.5000,10.0000,Household Products,,N,,N
GRAB GREEN,Fragrance Free Liquid Dish Soap,16 OZ,640217,899696002173,3.76,5.61,0,3.76,,7,0,7,1.13,2.2500,2.2500,8.0000,Household Products,,N,,N
GRAB GREEN,Gardenia Laundry Pods,24 LD,640312,854822003127,6.43,9.59,0,6.43,,5,1,4,1.00,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Gardenia Laundry Pods,60 LD,640313,854822003134,14.53,21.68,0,14.53,,3,3,0,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Gardenia Room Fabric Freshener,7 OZ,640296,899696002968,5.40,8.06,0,5.40,,1,0,1,0.54,2.0000,2.0000,8.5000,Household Products,,N,,N
GRAB GREEN,Grapefruit Dishwasher Powder,80 LD,640320,854822003202,16.36,24.41,0,16.36,,3,0,3,3.19,9.5000,4.5000,10.0000,Household Products,,N,,N
GRAB GREEN,Immortell Room Fabric Freshener,7 OZ,640293,899696002937,5.40,8.06,0,5.40,,1,0,1,0.54,2.0000,2.0000,8.5000,Household Products,,N,,N
GRAB GREEN,Lavender Room Fabric Freshener,7 OZ,640292,899696002920,5.40,8.06,0,5.40,,0,0,0,0.54,2.0000,2.0000,8.5000,Household Products,,N,,N
GRAB GREEN,Lavender Vanilla Laundry Pods,24 LD,640220,899696002203,6.43,9.59,0,6.43,,6,1,5,1.00,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Lavender Vanilla Laundry Pods,60 LD,640252,899696002524,14.53,21.68,0,14.53,,13,3,10,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Newborn Calm Chamomile Dryer Sheets,30 CT,640703,856753007038,3.56,5.31,0,3.56,,0,1,0,1.75,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Newborn Calm Chamomile Laundry Pods,30 LD,640701,856753007014,7.57,11.30,0,7.57,,5,0,5,1.00,9.0000,5.0000,3.0000,Household Products,,N,,N
GRAB GREEN,Pear Garbage Disposal Cleaner,12 CT,640303,854822003035,3.40,5.07,0,3.40,,18,12,6,0.37,5.0000,3.0000,6.5000,Household Products,,N,,N
GRAB GREEN,Red Pear Liquid Dish Soap,16 OZ,640042,854822003042,3.76,5.61,0,3.76,,10,0,10,1.13,2.2500,2.2500,8.0000,Household Products,,N,,N
GRAB GREEN,Red Pear Room Fabric Freshener,7 OZ,640294,899696002944,5.40,8.06,0,5.40,,0,1,0,0.54,2.0000,2.0000,8.5000,Household Products,,N,,N
GRAB GREEN,Stoneworks Dryer Sheets Birch Branch,50 CT,640381,854822003813,4.50,6.71,0,4.50,,0,1,0,0.30,7.1300,4.3000,1.2500,Household Products,,N,,N
GRAB GREEN,Stoneworks Dryer Sheets Oak Tree,50 CT,640382,854822003820,4.50,6.71,0,4.50,,0,0,0,0.30,7.1300,4.3000,1.2500,Household Products,,N,,N
GRAB GREEN,Stoneworks Dryer Sheets Olive Leaf,50 CT,640380,854822003806,4.50,6.71,0,4.50,,8,0,8,0.30,7.1300,4.3000,1.2500,Household Products,,N,,N
GRAB GREEN,Stoneworks Dryer Sheets Rain,50 CT,640383,854822003837,4.50,6.71,0,4.50,,4,0,4,0.30,7.1300,4.3000,1.2500,Household Products,,N,,N
GRAB GREEN,Stoneworks Dryer Sheets Rose,50 CT,640379,854822003790,4.50,6.71,0,4.50,,2,0,2,0.30,7.1300,1.2500,4.3000,Household Products,,N,,N
GRAB GREEN,Stoneworks Laundry Pods Birch Branch,50 LD,640349,854822003493,10.00,14.93,0,10.00,,0,1,0,1.65,6.5000,4.0000,11.0000,Household Products,,N,,N
GRAB GREEN,Stoneworks Laundry Pods Oak Tree,50 LD,640350,854822003509,10.00,14.93,0,10.00,,9,0,9,1.65,6.5000,4.0000,11.0000,Household Products,,N,,N
GRAB GREEN,Stoneworks Laundry Pods Olive Leaf,50 LD,640348,854822003486,10.00,14.93,0,10.00,,12,7,5,1.65,6.5000,4.0000,11.0000,Household Products,,N,,N
GRAB GREEN,Stoneworks Laundry Pods Rain,50 LD,640371,854822003714,10.00,14.93,0,10.00,,7,0,7,1.65,6.5000,4.0000,11.0000,Household Products,,N,,N
GRAB GREEN,Stoneworks Laundry Pods Rose Petal,50 LD,640347,854822003479,10.00,14.93,0,10.00,,25,0,25,1.65,6.5000,4.0000,11.0000,Household Products,,N,,N
GRAB GREEN,Tangerin Garbage Disposal Clean,12 CT,640235,899696002357,3.40,5.07,0,3.40,,47,0,47,0.37,5.0000,3.0000,6.5000,Household Products,,N,,N
GRAB GREEN,Tangerine All Purpose Cleaner,16 OZ,640273,899696002739,3.70,5.52,0,3.70,,3,0,3,1.13,2.7500,2.7500,8.5000,Household Products,,N,,N
GRAB GREEN,Tangerine Cookware Cleaner,15 LD,640345,854822003455,3.76,5.61,0,3.76,,4,0,4,0.37,5.0000,3.0000,6.5000,Household Products,,N,,N
GRAB GREEN,Tangerine Degreaser,16 OZ,640275,899696002753,4.73,7.06,0,4.73,,8,0,8,1.13,2.7500,2.7500,8.5000,Household Products,,N,,N
GRAB GREEN,Tangerine Dishwasher Pods,24 LD,640209,899696002098,6.43,9.59,0,6.43,,15,5,10,1.00,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Tangerine Dishwasher Pods,60 LD,640231,899696002319,14.53,21.68,0,14.53,,12,0,12,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Tangerine Hand Soap,12 OZ,640247,899696002470,3.76,5.61,0,3.76,,14,0,14,0.86,2.5000,2.5000,6.5000,HABA,,N,,N
GRAB GREEN,Tangerine Liquid Dish Soap,16 OZ,640219,899696002197,3.76,5.61,0,3.76,,14,0,14,1.13,2.2500,2.2500,8.0000,Household Products,,N,,N
GRAB GREEN,Tangerine Room Fabric Freshener,7 OZ,640291,899696002913,5.40,8.06,0,5.40,,3,0,3,0.54,2.0000,2.0000,8.5000,Household Products,,N,,N
GRAB GREEN,Thyme Dishwasher Pods,24 LD,640276,899696002760,6.43,9.59,0,6.43,,0,1,0,1.00,5.0000,3.0000,9.0000,Household Products,,N,,N
GRAB GREEN,Thyme Dishwasher Pods,60 LD,640230,899696002302,14.53,21.68,0,14.53,,6,0,6,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Thyme Fig All Purpose Cleaner,16 OZ,640272,899696002722,3.70,5.52,0,3.70,,2,0,2,1.13,2.7500,2.7500,8.5000,Household Products,,N,,N
GRAB GREEN,Thyme Fig Leaf Hand Soap,12 OZ,640246,899696002463,3.76,5.61,0,3.76,,9,0,9,0.86,2.5000,2.5000,6.5000,HABA,,N,,N
GRAB GREEN,Thyme Garbage Disposal Cleaner,12 CT,640234,899696002340,3.40,5.07,0,3.40,,8,0,8,0.37,5.0000,3.0000,6.5000,Household Products,,N,,N
GRAB GREEN,Thyme Liquid Dish Soap,16 OZ,640218,899696002180,3.76,5.61,0,3.76,,11,0,11,1.13,2.2500,2.2500,8.0000,Household Products,,N,,N
GRAB GREEN,Thyme Room Fabric Freshener,7 OZ,640290,899696002906,5.40,8.06,0,5.40,,2,2,0,0.54,2.0000,2.0000,8.5000,Household Products,,N,,N
GRAB GREEN,Vetiver Laundry Pods,24 LD,640221,899696002210,6.43,9.59,0,6.43,,18,1,17,0.56,3.0000,2.0000,8.1800,Household Products,,N,,N
GRAB GREEN,Vetiver Laundry Pods,60 LD,640251,899696002517,14.53,21.68,0,14.53,,10,0,10,2.38,8.7500,4.0000,10.0000,Household Products,,N,,N
GRAB GREEN,Vetiver Room Fabric Freshener,7 OZ,640295,899696002951,5.40,8.06,0,5.40,,3,0,3,0.54,2.0000,2.0000,8.5000,Household Products,,N,,N
GRAB GREEN,Water Lily Laundry Powder,100 LD,640318,854822003189,16.70,24.93,0,16.70,,3,0,3,4.00,9.5000,4.5000,10.0000,Household Products,,N,,N
GRAB GREEN,Wet Dryer Sheets,32 CT,640200,899696002005,4.13,6.16,0,4.13,,31,3,28,0.63,3.5000,2.0000,5.0000,Household Products,,N,,N
GRAB GREEN,Witch Hazel Baby Solution Rosewood,8 OZ,640723,856753007236,5.61,8.38,0,5.61,,2,0,2,0.56,3.0000,2.0000,8.1800,Household Products,,N,,N
GRAB GREEN,Witch Hazel Baby Wipes Rosewood,32 CT,640710,856753007106,4.29,6.40,0,4.29,,3,0,3,0.44,2.0000,2.0000,8.5000,Household Products,,N,,N
GRANDMA'S PURE & NATURAL,Acne Bar for Oily Skin,4 OZ,622124,072711641247,4.17,6.30,0,4.17,,0,33,0,0.25,4.0000,3.0000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Acne Bar Normal Skin,4 OZ,622024,072711640240,4.17,6.30,0,4.17,,38,0,38,0.25,4.0000,3.0000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Goat's Milk Lav Oatmeal Beauty Bar,4 OZ,622007,072711610076,3.30,5.25,0,3.30,,0,12,0,0.25,4.0000,3.0000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Laundry Soap,40 OZ,622012,072711700012,10.75,13.75,0,10.75,,477,2,475,2.50,7.0000,7.0000,2.0000,Household Products,,N,,N
GRANDMA'S PURE & NATURAL,Non-Detergent Laundry Soap,12 LD,622212,072711712121,2.73,4.00,0,2.73,,29,1,28,0.75,4.0000,3.0000,2.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Beard Balm Bay Rum,2 OZ,622065,072711680536,7.50,14.99,0,7.50,,5,0,5,0.13,1.5000,1.5000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Beard Balm Unscented,2 OZ,622063,072711680635,7.50,14.99,0,7.50,,26,0,26,0.13,1.5000,1.5000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Beard Oil Bay Rum,1 OZ,622045,072711680451,4.00,7.99,0,4.00,,7,0,7,0.13,4.0000,1.0000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Beard Oil Unscented,1 OZ,622043,072711680437,4.00,7.99,0,4.00,,6,0,6,0.13,4.0000,1.0000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Shave Bar Bay Rum,5.4 OZ,622004,072711680062,4.00,7.99,0,4.00,,0,3,0,0.34,3.0000,3.0000,2.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Shave Bar Unscented,5.4 OZ,622002,072711680055,4.00,7.99,0,4.00,,4,0,4,0.34,3.0000,3.0000,2.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Shave Kit Bay Rum,3 PC,622025,072711680253,10.25,19.95,0,10.25,,20,0,20,0.81,10.0000,3.5000,2.5000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Papa's Shave Kit Unscented,3 PC,622023,072711680239,10.25,19.95,0,10.25,,24,0,24,0.81,10.0000,3.5000,2.5000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Poison Ivy Bar w/Jewelweed,2 OZ,622001,072711670018,4.17,6.30,0,4.17,,235,0,235,0.13,3.0000,2.0000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Pure Lye Soap Bar,6 OZ,622018,072711600183,3.63,5.25,0,3.63,,493,14,479,0.38,4.0000,3.0000,2.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Pure Lye Soap Counter Display,12/6 OZ,622012CD,10072711600128,43.54,5.25,0,43.54,,10,2,8,5.20,8.7500,6.0000,3.7500,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Shampoo/Shave Bar,4 OZ,622125,072711660125,3.81,6.00,0,3.81,,11,0,11,0.25,4.0000,3.0000,1.0000,HABA,,N,,N
GRANDMA'S PURE & NATURAL,Soakie Doakie Fabric Soak,20 OZ,622500,072711705000,6.44,11.99,0,6.44,,0,0,0,1.30,10.0000,3.0000,2.5000,Household Products,,N,,N
GRANDMA'S PURE & NATURAL,Winter Hand Soother,2 OZ,622121,072711530121,3.81,6.00,0,3.81,,10,1,9,0.13,4.0000,2.0000,.5000,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Apple Cider Body Wash,9.5 OZ,250860,010486008605,5.09,8.49,0,5.09,,5,0,5,0.59,9.0000,3.0000,1.8000,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Buttermilk Conditioner,8 OZ,250855,010486008551,5.09,8.49,0,5.09,,6,0,6,0.67,8.0000,3.0000,1.7500,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Buttermilk Shampoo,8 OZ,250854,010486008544,5.09,8.49,0,5.09,,0,0,0,0.67,8.0000,3.0000,1.7500,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Charcoal Cleansing Shower Cream,9.5 OZ,250861,010486008612,5.09,8.49,0,5.09,,8,3,5,0.59,1.8000,3.0000,9.0000,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Cotton Seed Cleansing Shower Oil,9.5 OZ,250862,010486008629,5.09,8.49,0,5.09,,6,3,3,0.59,1.8000,3.0000,9.0000,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa Pine Tar Conditioner,8 OZ,250711,010486007110,5.99,9.99,0,5.99,,40,0,40,0.67,8.0000,3.0000,1.7500,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa's Buttermilk Soap,1.35 OZ,250909,010486009091,1.01,1.69,0,1.01,,10,0,10,0.13,2.8000,1.8400,.5900,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa's Buttermilk Soap,4.25 OZ,250809,010486008094,3.01,4.99,0,3.01,,21,7,14,0.27,4.1875,2.4400,1.2500,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa's Charcoal Soap,1.35 OZ,250913,010486009138,1.01,1.69,0,1.01,,6,0,6,0.13,2.8000,1.8400,.5900,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa's Charcoal Soap,4.25 OZ,250813,010486008131,3.01,4.99,0,3.01,,255,2,253,0.27,4.1875,2.4400,1.2500,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa's Epsom Salt Soap,1.35 OZ,250908,010486009084,1.01,1.69,0,1.01,,0,0,0,0.13,2.8000,1.8400,.5900,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa's Epsom Salt Soap w/Baking Soda,4.25 OZ,250708,010486008087,3.01,4.99,0,3.01,,45,0,45,0.27,4.1875,2.4400,1.2500,HABA,,N,,N
THE GRANDPA SOAP COMPANY,Grandpa's Oatmeal Soap,1.35 OZ,250907,010486009077,1.01,1.69,0,1.01,,0,0,0,0.13,2.8000,1.8400,.5900,HABA,,N,,N
